user_id,TM_DayTrip_Freq,tier_status,ADT,city,travel_time_mins,age_grp,TM_gaming_trip,TM_gaming_day,TM_gaming_day_weekday,TM_gaming_day_weekend,TM_hourplayed,TM_hourplayed_TG,TM_hourplayed_ETG,TM_hourplayed_SLOT,TM_twin,TM_twin_TG,TM_twin_ETG,TM_twin_SLOT,TM_avgbet,TM_avgbet_TG,TM_avgbet_ETG,TM_avgbet_SLOT,L12M_gaming_trip,L12M_gaming_day,L12M_gaming_day_weekday,L12M_gaming_day_Fri,L12M_gaming_day_Sat,L12M_gaming_day_Sun,L12M_hourplayed,L12M_hourplayed_TG,L12M_hourplayed_ETG,L12M_hourplayed_SLOT,L12M_twin,L12M_twin_TG,L12M_twin_ETG,L12M_twin_SLOT,L12M_avgbet,L12M_avgbet_TG,L12M_avgbet_ETG,L12M_avgbet_SLOT,L12M_roomnight,L24M_gaming_trip,L24M_gaming_day,L24M_gaming_day_weekday,L24M_gaming_day_Fri,L24M_gaming_day_Sat,L24M_gaming_day_Sun,L24M_hourplayed,L24M_hourplayed_TG,L24M_hourplayed_ETG,L24M_hourplayed_SLOT,L24M_twin,L24M_twin_TG,L24M_twin_ETG,L24M_twin_SLOT,L24M_avgbet,L24M_avgbet_TG,L24M_avgbet_ETG,L24M_avgbet_SLOT,L24M_room_night,trip_twin,trip_bet,trip_gaming_day,trip_hour_played,primary_game_at_first_stay,experiment_type,TM_ADT,adt_jump_L24_to_L12,adt_jump_L12_to_TM,eligible_for_host
A50800,1,Prime,19,QC,133.8,Above 60,1,1,1,0,0.187,0.0,0.0,0.187,257,0,0,257,27,0,0,27,2,2,1,0,0,1,0,0,0,0,347,0,0,347,15,0,0,15,2,8,15,10,2,0,3,17.667,0.0,1.397,14.829,12779,0,846,10864,91,0,535,15,12,248,15,1,0,SLOT,ETG_CROSS_SELL,257.0,False,True,False
A50840,1,Prime,18,Mandaluyong_Pasig,98.4,21 - 30,1,1,1,0,0.6,0.0,0.6,0.0,117,0,117,0,365,0,365,0,2,2,1,0,0,1,2,0,2,0,598,0,598,0,393,0,393,0,1,6,6,4,0,0,2,3.524,0.0,2.187,1.337,977,0,598,379,246,0,393,4,2,117,365,1,0,SLOT,ETG_CROSS_SELL,117.0,False,False,False
A50907,1,Prime,24,Makati_BGC,75.6,21 - 30,1,1,1,0,0.675,0.0,0.675,0.0,350,0,350,0,388,0,388,0,1,1,0,0,0,1,0,0,0,0,58,0,58,0,554,0,554,0,0,2,2,1,0,0,1,1.717,0.0,0.375,0.536,1412,0,219,517,228,0,551,34,1,350,379,1,0,SLOT,ETG_CROSS_SELL,350.0,False,False,False
A50945,1,Prime,107,Pasay,224.4,31 - 40,1,1,1,0,0.843,0.843,0.0,0.0,1565,1565,0,0,634,634,0,0,1,1,0,1,0,0,0,0,0,0,705,705,0,0,1094,1094,0,0,0,1,1,0,1,0,0,0.48,0.48,0.0,0.0,705,705,0,0,1094,1094,0,0,5,1560,627,1,0,SLOT,ETG_CROSS_SELL,1565.0,True,True,True
A51079,2,Prime,132,Pasay,224.4,21 - 30,1,2,2,0,5.871,0.178,1.539,0.346,10846,375,2668,809,1359,1573,1540,54,1,2,2,0,0,0,5,0,4,0,5279,0,3645,307,955,0,943,40,0,2,3,2,0,1,0,8.578,0.0,5.241,0.62,9011,0,4476,1342,743,0,857,58,1,10833,1356,2,5,SLOT,ETG_CROSS_SELL,5423.0,False,True,False
A51086,2,Prime,50,Pasay,246.0,31 - 40,1,2,1,1,0.763,0.0,0.0,0.763,1465,0,0,1465,35,0,0,35,1,2,1,1,0,0,1,0,0,1,1351,0,0,1351,46,0,0,46,0,2,3,2,1,0,0,3.805,1.17,0.0,1.171,6482,2070,0,1847,687,1094,0,39,1,1458,29,2,0,SLOT,ETG_CROSS_SELL,732.5,False,True,False
A51107,1,Prime,43,Makati_BGC,57.6,21 - 30,1,1,1,0,2.472,0.506,0.73,0.0,2388,509,685,0,628,219,912,0,2,2,1,0,0,1,1,0,1,0,131,0,131,0,288,0,288,0,1,4,4,1,0,0,3,1.196,0.306,0.89,0.0,752,548,204,0,316,437,274,0,1,2377,627,1,2,SLOT,ETG_CROSS_SELL,2388.0,False,True,False
A51132,1,Prime,27,Mandaluyong_Pasig,119.4,21 - 30,1,1,0,1,0.226,0.0,0.0,0.226,275,0,0,275,38,0,0,38,2,2,1,0,0,1,1,0,0,1,1116,0,15,796,51,0,219,28,1,2,2,1,0,0,1,0.889,0.0,0.047,0.67,1116,0,15,796,51,0,219,28,1,262,29,1,0,SLOT,ETG_CROSS_SELL,275.0,True,True,True
A51187,1,Prime,19,Makati_BGC,134.4,21 - 30,1,1,0,1,0.948,0.0,0.948,0.0,496,0,496,0,546,0,546,0,2,2,2,0,0,0,0,0,0,0,233,0,233,0,746,0,746,0,2,19,28,13,11,1,3,16.361,0.0,16.361,0.0,8602,0,8602,0,578,0,578,0,4,496,539,1,0,SLOT,ETG_CROSS_SELL,496.0,False,False,False
A51250,1,Prime,62,QC,285.0,51 - 60,1,1,0,1,0.533,0.0,0.533,0.0,1808,0,1808,0,3368,0,3368,0,1,1,0,0,1,0,1,0,1,0,3076,0,3076,0,1621,0,1621,0,0,3,3,1,1,1,0,5.291,3.055,2.236,0.0,8354,5161,3193,0,707,437,1075,0,1,1808,3368,1,0,SLOT,ETG_CROSS_SELL,1808.0,False,False,False
A51338,2,Prime,15,Makati_BGC,57.6,21 - 30,1,2,0,2,0.823,0.0,0.757,0.066,413,0,379,34,418,0,452,32,2,2,1,0,0,1,7,0,4,0,2345,0,1283,21,306,0,306,22,1,3,3,1,0,0,2,7.796,0.0,4.617,0.027,2433,0,1371,21,305,0,305,22,1,408,408,2,0,SLOT,ETG_CROSS_SELL,206.5,True,True,True
A51382,1,Prime,65,QC,155.4,51 - 60,1,1,0,1,0.681,0.681,0.0,0.0,953,953,0,0,1094,1094,0,0,1,1,0,0,0,1,0,0,0,0,908,908,0,0,2187,2187,0,0,2,1,1,0,0,0,1,0.36,0.36,0.0,0.0,908,908,0,0,2187,2187,0,0,2,948,1094,1,0,SLOT,ETG_CROSS_SELL,953.0,True,True,True
A51393,3,Elite,123,Manila,0.0,21 - 30,2,5,1,4,13.664,8.233,0.477,0.678,13006,7718,117,1123,248,247,260,40,1,2,0,0,1,1,2,1,0,0,5039,3195,15,0,1042,1094,365,0,1,4,8,0,1,4,3,12.85,2.374,0.08,6.328,22057,4920,15,9177,349,972,365,47,2,6503,117,2,6,SLOT,ETG_CROSS_SELL,2601.2,False,False,False
A51535,1,Supreme,166,Makati_BGC,48.6,51 - 60,1,1,0,1,0.115,0.0,0.115,0.0,29,0,29,0,262,0,262,0,2,2,0,0,0,2,0,0,0,0,58,0,58,0,209,0,209,0,1,5,5,1,0,0,4,2.244,0.0,2.244,0.0,8777,0,8777,0,3373,0,3373,0,8,29,262,1,0,SLOT,ETG_CROSS_SELL,29.0,False,False,False
A51584,1,Prime,61,Pasay,195.6,41 - 50,1,1,0,1,0.397,0.0,0.0,0.397,816,0,0,816,32,0,0,32,2,2,2,0,0,0,2,0,0,2,3974,0,0,3974,28,0,0,28,0,4,4,2,0,1,1,4.544,0.0,0.0,4.544,7823,0,0,7823,27,0,0,27,1,802,29,1,0,SLOT,ETG_CROSS_SELL,816.0,False,True,False
A51592,1,Prime,14,Manila,0.0,21 - 30,1,1,0,1,1.35,0.0,0.62,0.055,416,0,204,4,344,0,373,15,1,1,0,0,1,0,0,0,0,0,75,0,0,75,5,0,0,5,0,2,2,0,1,1,0,0.789,0.0,0.0,0.789,217,0,0,217,15,0,0,15,1,408,335,1,1,SLOT,ETG_CROSS_SELL,416.0,False,True,False
A51673,1,Prime,7,QC,84.0,41 - 50,1,1,1,0,0.054,0.0,0.054,0.0,160,0,160,0,1895,0,1895,0,2,2,2,0,0,0,0,0,0,0,168,0,117,52,605,0,2187,22,2,4,5,5,0,0,0,0.313,0.0,0.185,0.128,445,0,394,52,1180,0,1980,22,2,160,1895,1,0,SLOT,ETG_CROSS_SELL,160.0,False,False,False
A51689,1,Prime,15,Makati_BGC,43.8,21 - 30,1,1,1,0,0.671,0.0,0.671,0.0,219,0,219,0,219,0,219,0,1,1,0,1,0,0,1,0,1,0,481,0,481,0,233,0,233,0,0,9,9,2,1,5,1,11.264,0.0,9.103,0.21,6386,0,4680,379,299,0,302,29,1,219,219,1,0,SLOT,ETG_CROSS_SELL,219.0,False,False,False
A51770,1,Prime,114,Makati_BGC,52.2,21 - 30,1,1,1,0,2.944,0.0,0.095,1.377,3324,0,44,1618,53,0,437,27,1,2,0,1,1,0,4,0,0,4,3158,0,0,3158,9,0,0,9,0,4,7,3,1,2,1,13.533,0.0,2.804,6.569,8076,0,1035,5077,129,0,294,12,1,3324,44,1,2,SLOT,ETG_CROSS_SELL,3324.0,False,False,False
A51771,1,Prime,44,Makati_BGC,48.6,31 - 40,1,1,0,1,0.173,0.0,0.173,0.0,73,0,73,0,481,0,481,0,2,2,1,1,0,0,2,0,2,0,1283,0,1283,0,382,0,382,0,2,3,3,1,1,0,1,2.771,0.0,2.771,0.0,1400,0,1400,0,357,0,357,0,2,73,481,1,0,SLOT,ETG_CROSS_SELL,73.0,True,False,False
A51772,2,Prime,786,QC,249.6,51 - 60,1,4,3,1,43.718,19.998,0.0,14.038,58179,23658,0,22188,362,583,0,33,1,2,1,1,0,0,9,2,0,3,22158,7710,0,4608,883,2826,0,26,0,3,4,3,1,0,0,11.76,4.086,0.0,3.337,32002,17555,0,4608,1025,2106,0,26,1,58174,350,4,43,SLOT,ETG_CROSS_SELL,14544.75,True,True,True
A51807,2,Prime,41,QC,202.8,Above 60,1,2,0,2,1.907,0.283,0.0,0.86,2052,516,0,649,343,1094,0,27,2,2,0,2,0,0,2,0,0,2,1425,0,0,1425,19,0,0,19,0,6,9,5,2,0,2,13.313,0.0,0.0,13.313,6265,0,0,6265,16,0,0,16,4,2041,335,2,1,SLOT,ETG_CROSS_SELL,1026.0,False,True,False
A51827,1,Prime,24,Pasay,276.6,21 - 30,1,1,0,1,0.598,0.0,0.079,0.22,708,0,0,354,25,0,15,28,1,1,0,0,1,0,3,0,0,3,3642,0,0,3642,29,0,0,29,3,2,3,0,1,2,0,9.377,0.0,0.405,5.783,8658,0,102,6048,49,0,249,30,4,700,15,1,0,SLOT,ETG_CROSS_SELL,708.0,False,True,False
A52080,1,Premium,656,Manila,0.0,41 - 50,1,1,0,1,0.46,0.46,0.0,0.0,1035,1035,0,0,3281,3281,0,0,2,2,0,2,0,0,1,1,0,0,2347,2347,0,0,3695,3695,0,0,2,3,6,4,2,0,0,8.64,8.64,0.0,0.0,51263,51263,0,0,4757,4757,0,0,4,1035,3281,1,0,SLOT,ETG_CROSS_SELL,1035.0,False,False,False
A52086,1,Prime,3,Pasay,297.0,21 - 30,1,1,1,0,0.073,0.0,0.073,0.0,44,0,44,0,292,0,292,0,1,1,0,0,0,1,0,0,0,0,146,0,146,0,612,0,612,0,0,2,3,1,0,0,2,3.054,0.0,3.054,0.0,2610,0,2610,0,520,0,520,0,1,44,292,1,0,SLOT,ETG_CROSS_SELL,44.0,False,False,False
A52087,1,Prime,15,Pasay,297.0,Above 60,1,1,1,0,0.3,0.0,0.3,0.0,219,0,219,0,312,0,312,0,1,1,0,0,0,1,0,0,0,0,292,0,292,0,627,0,627,0,0,2,3,1,0,0,2,1.565,0.847,0.232,0.044,4572,2777,292,29,497,489,627,15,1,219,306,1,0,SLOT,ETG_CROSS_SELL,219.0,False,False,False
A52172,1,Prime,35,QC,155.4,21 - 30,1,1,1,0,0.268,0.268,0.0,0.0,802,802,0,0,547,547,0,0,2,2,1,1,0,0,0,0,0,0,231,231,0,0,1045,1094,0,15,3,2,2,1,1,0,0,0.18,0.172,0.0,0.008,231,231,0,0,1045,1094,0,15,4,787,539,1,0,SLOT,ETG_CROSS_SELL,802.0,True,True,True
A52182,3,Prime,46,Ortigas,0.0,31 - 40,1,3,3,0,1.873,0.0,0.0,1.873,2671,0,0,2671,23,0,0,23,2,2,1,0,1,0,0,0,0,0,242,0,0,242,26,0,0,26,2,6,6,5,0,1,0,1.978,0.0,0.0,1.978,3491,0,0,3491,65,0,0,65,3,2668,15,3,1,SLOT,ETG_CROSS_SELL,890.3333333333334,False,True,False
A52192,1,Prime,532,Ortigas,0.0,41 - 50,2,2,2,0,2.933,0.0,0.0,2.933,8257,0,0,8257,62,0,0,62,2,2,1,0,0,1,6,0,0,6,16126,0,0,16126,59,0,0,59,1,2,2,1,0,0,1,6.006,0.0,0.0,6.006,16126,0,0,16126,59,0,0,59,2,4126,29,1,1,SLOT,ETG_CROSS_SELL,4128.5,True,True,True
A52310,2,Elite,37,Manila,0.0,21 - 30,1,2,0,2,2.026,0.046,1.51,0.0,1713,69,1371,0,663,547,737,0,2,2,0,0,1,1,2,1,0,0,1162,493,87,0,329,352,292,0,2,2,2,0,0,1,1,2.11,0.655,0.4,0.0,1162,493,87,0,329,352,292,0,2,1706,656,2,2,SLOT,ETG_CROSS_SELL,856.5,True,True,True
A52312,2,Elite,341,Pasay,154.8,21 - 30,1,2,0,2,23.344,11.35,0.322,0.0,24058,11621,408,0,1322,1310,1757,0,2,2,0,0,2,0,6,6,0,0,15436,15436,0,0,1094,1094,0,0,5,3,4,0,0,3,1,20.967,13.475,0.043,0.121,44939,29962,73,152,1258,1230,1384,32,5,24057,1312,2,23,SLOT,ETG_CROSS_SELL,12029.0,False,True,False
A52325,1,Prime,10,QC,372.6,21 - 30,1,1,0,1,0.097,0.0,0.0,0.097,146,0,0,146,58,0,0,58,1,1,0,0,0,1,0,0,0,0,102,0,0,102,29,0,0,29,0,1,1,0,0,0,1,0.089,0.0,0.0,0.089,102,0,0,102,29,0,0,29,1,146,58,1,0,SLOT,ETG_CROSS_SELL,146.0,True,False,False
A52390,2,Prime,38,Pasay,154.8,31 - 40,1,2,2,0,4.753,0.0,4.753,0.0,1108,0,1108,0,240,0,240,0,1,1,0,0,1,0,0,0,0,0,566,566,0,0,437,437,0,0,0,3,5,3,0,2,0,2.177,2.177,0.0,0.0,5046,5046,0,0,437,437,0,0,4,1108,233,2,4,SLOT,ETG_CROSS_SELL,554.0,False,False,False
A52664,1,Prime,123,QC,155.4,41 - 50,1,1,0,1,1.435,1.435,0.0,0.0,3460,3460,0,0,547,547,0,0,2,2,0,0,0,2,8,1,0,3,16116,3444,0,4682,153,547,0,34,0,2,2,0,0,0,2,7.91,0.919,0.0,3.081,16116,3444,0,4682,153,547,0,34,1,3455,539,1,1,SLOT,ETG_CROSS_SELL,3460.0,True,True,True
A52711,1,Prime,10,QC,155.4,21 - 30,1,1,1,0,0.243,0.0,0.0,0.243,139,0,0,139,11,0,0,11,1,1,1,0,0,0,0,0,0,0,26,0,0,26,6,0,0,6,0,5,7,5,0,1,1,8.832,1.317,0.704,3.077,8638,2364,190,2195,180,437,365,11,3,131,0,1,0,SLOT,ETG_CROSS_SELL,139.0,False,True,False
A52720,1,Prime,158,Pasay,224.4,31 - 40,1,1,0,1,1.868,0.0,0.348,0.586,2506,0,394,859,451,0,1163,30,2,2,0,0,1,1,3,0,1,1,6855,0,467,3027,239,0,480,74,0,7,8,0,1,5,2,14.449,0.0,8.39,1.536,13104,0,4126,3877,480,0,651,60,1,2493,437,1,1,SLOT,ETG_CROSS_SELL,2506.0,False,True,False
A52748,1,Prime,104,Pasay,297.0,21 - 30,1,1,1,0,1.324,0.623,0.039,0.0,3029,1514,0,0,420,437,146,0,1,2,1,1,0,0,3,1,0,0,8403,4222,0,91,408,437,0,36,0,2,3,1,2,0,0,3.14,1.581,0.0,0.111,9165,4984,0,91,409,437,0,36,3,3018,408,1,1,SLOT,ETG_CROSS_SELL,3029.0,True,True,True
A52774,1,Prime,10,QC,184.8,41 - 50,1,1,1,0,0.415,0.0,0.415,0.0,146,0,146,0,335,0,335,0,1,1,1,0,0,0,1,0,1,0,437,0,437,0,685,0,685,0,0,2,2,2,0,0,0,0.63,0.0,0.63,0.0,437,0,437,0,677,0,677,0,1,146,335,1,0,SLOT,ETG_CROSS_SELL,146.0,True,False,False
A52860,2,Prime,12,Makati_BGC,57.6,21 - 30,2,2,2,0,0.303,0.0,0.0,0.303,266,0,0,266,40,0,0,40,2,2,0,0,2,0,1,0,0,0,501,0,233,268,235,0,292,37,6,4,4,1,0,3,0,4.268,0.0,2.019,0.375,1959,0,904,326,216,0,253,29,9,131,15,1,0,SLOT,ETG_CROSS_SELL,133.0,False,True,False
A52931,2,Elite,197,Pasay,297.0,21 - 30,1,2,2,0,2.453,2.453,0.0,0.0,5755,5755,0,0,1153,1153,0,0,1,2,2,0,0,0,3,2,0,0,11004,5761,0,0,3477,3162,15,0,1,4,9,8,0,0,1,20.648,13.982,0.032,0.433,51473,37821,15,497,1285,1415,391,27,1,5745,1152,2,2,SLOT,ETG_CROSS_SELL,2877.5,False,True,False
A53068,1,Prime,23,Makati_BGC,57.6,21 - 30,1,1,0,1,0.348,0.348,0.0,0.0,331,331,0,0,1094,1094,0,0,2,2,1,0,1,0,1,1,0,0,1618,1618,0,0,437,437,0,0,3,4,4,3,0,1,0,1.196,0.836,0.242,0.118,1750,1618,73,58,367,437,292,27,5,321,1094,1,0,SLOT,ETG_CROSS_SELL,331.0,True,True,True
A53109,1,Prime,52,Manila,0.0,41 - 50,1,1,0,1,1.718,0.693,0.166,0.0,1527,661,102,0,1015,1094,685,0,1,2,0,1,1,0,11,4,0,0,24244,9973,44,248,1180,1293,409,33,0,3,6,1,1,2,2,33.867,9.817,1.454,1.686,53785,15926,744,4610,943,1181,495,78,1,1516,1006,1,1,SLOT,ETG_CROSS_SELL,1527.0,False,True,False
A53123,1,Prime,11,QC,155.4,21 - 30,1,1,0,1,0.284,0.0,0.284,0.0,58,0,58,0,219,0,219,0,2,2,0,0,1,1,2,0,2,0,1079,0,1079,0,319,0,319,0,0,3,4,1,1,1,1,4.311,0.0,3.745,0.566,2015,0,1706,309,261,0,295,36,1,58,219,1,0,SLOT,ETG_CROSS_SELL,58.0,False,False,False
A53133,3,Prime,78,QC,269.4,21 - 30,1,3,0,3,17.326,0.875,6.506,0.074,7320,656,2697,54,485,729,525,59,1,2,1,1,0,0,11,0,7,0,3980,0,2347,58,320,0,308,117,0,2,5,4,1,0,0,21.982,0.0,17.994,0.016,10935,0,9302,58,454,0,480,117,1,7319,481,3,17,SLOT,ETG_CROSS_SELL,2440.0,False,True,False
A53138,1,Prime,37,Makati_BGC,57.6,21 - 30,1,1,0,1,2.249,0.0,2.249,0.0,437,0,437,0,231,0,231,0,2,2,0,1,0,1,4,0,4,0,1079,0,1079,0,294,0,294,0,0,5,5,1,1,0,3,14.909,0.0,13.581,0.549,2843,0,2508,146,289,0,312,0,2,437,219,1,2,SLOT,ETG_CROSS_SELL,437.0,False,False,False
A53145,1,Elite,507,Makati_BGC,81.6,41 - 50,1,1,1,0,0.162,0.0,0.162,0.0,437,0,437,0,1604,0,1604,0,2,2,2,0,0,0,2,0,2,0,10935,0,10935,0,3439,0,3439,0,4,14,20,16,3,0,1,33.524,2.079,24.336,1.488,61637,3289,49907,1261,1375,406,1698,22,7,437,1604,1,0,SLOT,ETG_CROSS_SELL,437.0,False,False,False
A53150,1,Prime,30,Makati_BGC,52.2,21 - 30,1,1,1,0,0.534,0.534,0.0,0.0,877,877,0,0,437,437,0,0,2,2,0,0,1,1,0,0,0,0,690,680,0,11,414,437,0,36,2,6,6,1,0,3,2,1.552,0.349,0.0,1.203,1493,680,0,814,123,437,0,31,3,875,437,1,0,SLOT,ETG_CROSS_SELL,877.0,False,True,False
A53164,1,Prime,11,QC,84.0,51 - 60,1,1,1,0,0.064,0.0,0.064,0.0,160,0,160,0,2843,0,2843,0,1,1,1,0,0,0,0,0,0,0,131,0,131,0,2479,0,2479,0,2,6,7,6,0,1,0,0.747,0.0,0.558,0.051,1589,0,1400,29,1806,0,2176,0,2,160,2843,1,0,SLOT,ETG_CROSS_SELL,160.0,False,False,False
A53336,1,Prime,951,Pasay,224.4,41 - 50,1,1,0,1,3.801,0.0,0.0,3.801,13866,0,0,13866,102,0,0,102,1,2,1,1,0,0,0,0,0,0,1184,0,0,1184,99,0,0,99,2,3,5,3,2,0,0,11.485,1.455,0.0,7.974,36206,4333,0,26507,190,437,0,110,2,13866,102,1,3,SLOT,ETG_CROSS_SELL,13866.0,False,False,False
A53347,1,Prime,104,Makati_BGC,52.2,21 - 30,1,1,1,0,1.172,0.0,1.172,0.0,1516,0,1516,0,572,0,572,0,1,1,1,0,0,0,1,0,1,0,1808,0,1808,0,611,0,611,0,0,3,4,4,0,0,0,1.863,0.0,1.863,0.0,2187,0,2187,0,551,0,551,0,1,1516,569,1,1,SLOT,ETG_CROSS_SELL,1516.0,True,False,False
A53418,1,Premium,332,Pasay,297.0,Above 60,1,1,0,1,0.226,0.0,0.0,0.226,962,0,0,962,131,0,0,131,2,2,0,0,2,0,1,0,0,1,7295,0,0,7295,159,0,0,159,2,3,3,0,0,3,0,2.286,0.0,0.0,2.286,8694,0,0,8694,111,0,0,111,2,962,131,1,0,SLOT,ETG_CROSS_SELL,962.0,True,False,False
A53457,1,Prime,0,Mandaluyong_Pasig,245.4,21 - 30,1,1,0,1,0.023,0.0,0.0,0.023,2,0,0,2,6,0,0,6,1,1,1,0,0,0,0,0,0,0,45,0,0,45,20,0,0,20,0,1,1,1,0,0,0,0.154,0.0,0.0,0.154,45,0,0,45,20,0,0,20,2,0,0,1,0,SLOT,ETG_CROSS_SELL,2.0,True,True,True
A53465,1,Prime,358,QC,269.4,21 - 30,1,1,1,0,3.24,0.0,0.0,3.24,5220,0,0,5220,31,0,0,31,1,1,0,0,0,1,0,0,0,0,15,0,15,0,190,0,190,0,1,2,2,1,0,0,1,5.873,0.051,1.922,0.136,1093,0,277,97,142,219,151,39,1,5220,29,1,3,SLOT,ETG_CROSS_SELL,5220.0,False,False,False
A53491,1,Prime,13,QC,155.4,31 - 40,1,1,1,0,0.198,0.0,0.0,0.198,195,0,0,195,29,0,0,29,1,1,1,0,0,0,0,0,0,0,161,0,0,161,49,0,0,49,1,4,5,2,0,1,2,1.282,0.0,0.0,1.282,1828,0,0,1828,41,0,0,41,2,190,15,1,0,SLOT,ETG_CROSS_SELL,195.0,False,True,False
A53508,1,Prime,13,Mandaluyong_Pasig,98.4,31 - 40,1,1,1,0,0.835,0.0,0.0,0.835,406,0,0,406,12,0,0,12,2,2,1,0,1,0,1,0,0,0,241,0,87,154,142,0,272,17,2,6,7,2,0,4,1,8.555,0.0,4.811,1.639,2841,0,860,1092,203,0,262,37,3,394,0,1,0,SLOT,ETG_CROSS_SELL,406.0,False,True,False
A53601,1,Prime,1478,Ortigas,0.0,21 - 30,1,1,1,0,15.554,0.0,7.225,0.552,43097,0,20616,932,2379,0,2557,47,1,1,1,0,0,0,1,0,0,1,274,0,0,274,15,0,0,15,2,2,3,3,0,0,0,1.493,0.0,0.077,1.069,908,0,15,781,79,0,559,24,2,43084,2377,1,15,SLOT,ETG_CROSS_SELL,43097.0,False,True,False
A53607,1,Prime,44,Makati_BGC,57.6,21 - 30,1,1,0,1,0.244,0.0,0.244,0.0,102,0,102,0,1439,0,1439,0,2,2,1,0,0,1,1,1,0,0,1515,1515,0,0,1094,1094,0,0,1,4,4,3,0,0,1,3.359,1.843,0.301,0.0,7530,4620,44,0,557,736,190,0,2,102,1429,1,0,SLOT,ETG_CROSS_SELL,102.0,False,False,False
A53680,1,Prime,117,Makati_BGC,83.4,21 - 30,1,1,1,0,2.434,0.0,0.082,1.135,3412,0,15,1691,48,0,292,31,1,2,2,0,0,0,3,0,1,1,4695,0,437,1910,286,0,773,40,1,4,6,5,0,0,1,13.447,0.0,4.904,2.611,13459,0,4389,3106,538,0,867,29,1,3412,44,1,2,SLOT,ETG_CROSS_SELL,3412.0,False,False,False
A53799,1,Prime,10,Makati_BGC,75.6,21 - 30,1,1,1,0,0.011,0.0,0.011,0.0,0,0,0,0,15,0,15,0,2,2,1,0,1,0,3,0,3,0,1473,0,1473,0,415,0,415,0,1,5,6,3,1,1,1,6.503,0.0,6.503,0.0,2493,0,2493,0,450,0,450,0,1,0,15,1,0,SLOT,ETG_CROSS_SELL,0.0,False,False,False
A53956,1,Prime,30,QC,155.4,21 - 30,1,1,1,0,0.263,0.0,0.263,0.0,58,0,58,0,248,0,248,0,2,2,0,1,1,0,11,0,7,0,1924,0,1239,131,202,0,227,6,1,5,6,3,1,1,1,21.243,0.0,14.769,0.339,3336,0,2362,137,192,0,202,10,1,58,248,1,0,SLOT,ETG_CROSS_SELL,58.0,False,False,False
A54045,1,Prime,68,Makati_BGC,57.6,21 - 30,1,1,0,1,1.705,0.0,1.705,0.0,816,0,816,0,350,0,350,0,2,2,0,2,0,0,5,0,4,0,2923,0,2027,11,511,0,492,31,1,3,3,0,2,1,0,6.376,0.0,4.199,0.219,3342,0,2158,89,469,0,481,49,1,816,350,1,1,SLOT,ETG_CROSS_SELL,816.0,True,False,False
A54066,1,Prime,2,Makati_BGC,134.4,21 - 30,1,1,0,1,0.006,0.0,0.006,0.0,0,0,0,0,15,0,15,0,2,2,0,0,1,1,0,0,0,0,58,0,58,0,260,0,260,0,0,3,4,2,0,1,1,2.228,0.0,2.228,0.0,335,0,335,0,274,0,274,0,1,0,15,1,0,SLOT,ETG_CROSS_SELL,0.0,False,False,False
A54085,1,Elite,38,Manila,0.0,21 - 30,1,1,1,0,0.965,0.0,0.965,0.0,554,0,554,0,813,0,813,0,1,1,1,0,0,0,1,0,0,1,965,0,0,483,38,0,292,16,0,3,3,2,0,1,0,1.928,0.0,0.34,0.703,1461,0,117,643,134,0,436,20,3,554,802,1,0,SLOT,ETG_CROSS_SELL,554.0,True,False,False
A54092,2,Prime,375,Makati_BGC,50.4,31 - 40,1,2,0,2,10.544,0.0,10.544,0.0,8661,0,8661,0,721,0,721,0,2,2,0,0,1,1,9,0,9,0,8019,0,7873,0,731,0,745,15,1,3,3,0,0,1,2,17.162,0.0,16.802,0.033,13457,0,13312,0,708,0,715,15,1,8661,714,2,10,SLOT,ETG_CROSS_SELL,4330.5,False,False,False
A54101,1,Prime,68,Makati_BGC,67.8,51 - 60,1,1,0,1,1.77,0.0,0.0,1.77,994,0,0,994,9,0,0,9,1,2,0,1,1,0,1,0,0,1,623,0,0,623,23,0,0,23,2,2,3,1,1,1,0,1.844,0.0,0.0,1.844,2194,0,0,2194,26,0,0,26,2,991,0,1,1,SLOT,ETG_CROSS_SELL,994.0,False,True,False
A54175,1,Prime,66,Pasay,136.8,21 - 30,1,1,0,1,1.386,0.0,1.386,0.0,481,0,481,0,419,0,419,0,2,2,1,0,0,1,4,0,4,0,2581,0,2581,0,473,0,473,0,1,3,3,1,0,1,1,5.741,0.0,5.741,0.0,3455,0,3455,0,463,0,463,0,1,481,408,1,1,SLOT,ETG_CROSS_SELL,481.0,True,False,False
A54200,2,Prime,107,QC,269.4,21 - 30,1,2,2,0,2.821,1.281,0.0,0.578,6213,3831,0,612,341,547,0,44,2,2,0,1,1,0,1,0,0,0,860,0,15,525,93,0,365,43,2,2,5,3,1,1,0,3.276,0.385,0.199,1.873,5666,1444,29,2413,181,547,212,41,3,6211,335,2,2,SLOT,ETG_CROSS_SELL,3106.5,False,True,False
A54303,1,Prime,53,Makati_BGC,46.2,21 - 30,1,1,1,0,0.22,0.0,0.0,0.22,1035,0,0,1035,139,0,0,139,2,2,0,1,1,0,1,0,0,1,2172,0,0,2172,98,0,0,98,1,3,3,0,1,1,1,0.831,0.0,0.0,0.831,2610,0,0,2610,84,0,0,84,1,1035,131,1,0,SLOT,ETG_CROSS_SELL,1035.0,True,False,False
